# The data come from Markus Meister's group from Dawna Bagherian and Kyu Lee, two grad students. They put electrodes in the retinal cells of a mouse and measured voltage. From the time trace of voltage, they can detect and characterize spiking events.
t (ms),V (uV)
991.52,-5.0
991.56,12.19
991.6,-1.35
991.64,-8.54
991.68,7.19
991.72,-2.92
991.76,-7.92
991.8,10.0
991.84,2.08
991.88,-6.15
991.92,3.85
991.96,1.77
992.0,-7.71
992.04,4.27
992.08,8.75
992.12,-6.35
992.16,-1.98
992.2,-3.13
992.24,-9.58
992.28,-5.31
992.32,9.17
992.36,-7.92
992.4,-9.9
992.44,13.54
992.48,-6.15
992.52,-11.77
992.56,-4.17
992.6,-11.77
992.64,-10.31
992.68,17.6
992.72,4.79
992.76,-8.54
992.8,1.88
992.84,-9.17
992.88,-11.04
992.92,4.48
992.96,6.46
993.0,-6.56
993.04,0.42
993.08,6.88
993.12,-0.42
993.16,10.0
993.2,5.94
993.24,-2.81
993.28,-5.1
993.32,11.56
993.36,-3.23
993.4,-5.63
993.44,2.71
993.48,-1.35
993.52,-5.63
993.56,15.42
993.6,-2.08
993.64,-7.81
993.68,7.08
993.72,-1.88
993.76,-9.48
993.8,10.83
993.84,12.08
993.88,0.63
993.92,8.13
993.96,-4.58
994.0,-12.08
994.04,3.44
994.08,2.6
994.12,-12.4
994.16,-5.73
994.2,8.33
994.24,-4.79
994.28,-7.4
994.32,0.52
994.36,-4.9
994.4,-12.92
994.44,10.83
994.48,-10.21
994.52,-21.25
994.56,5.63
994.6,0.94
994.64,-7.6
994.68,-2.08
994.72,-11.77
994.76,-14.79
994.8,0.31
994.84,-5.42
994.88,-17.19
994.92,-6.77
994.96,-15.31
995.0,-17.92
995.04,-2.6
995.08,5.21
995.12,-7.08
995.16,0.0
995.2,13.02
995.24,-5.63
995.28,-5.31
995.32,1.67
995.36,-4.9
995.4,-7.29
995.44,15.63
995.48,-5.63
995.52,-10.73
995.56,-0.73
995.6,-15.1
995.64,-18.44
995.68,3.65
995.72,-10.63
995.76,-13.75
995.8,5.63
995.84,-3.85
995.88,-8.65
995.92,4.79
995.96,1.56
996.0,-12.6
996.04,-1.88
996.08,4.58
996.12,-6.88
996.16,-5.31
996.2,-8.02
996.24,-12.81
996.28,-7.4
996.32,7.19
996.36,-11.25
996.4,-17.92
996.44,-8.02
996.48,-14.58
996.52,-9.69
996.56,17.08
996.6,0.94
996.64,-6.04
996.68,18.23
996.72,3.65
996.76,-5.42
996.8,10.21
996.84,1.35
996.88,-4.38
996.92,9.9
996.96,4.17
997.0,-4.79
997.04,6.46
997.08,5.73
997.12,-10.73
997.16,-5.63
997.2,-5.21
997.24,-6.15
997.28,-2.71
997.32,16.04
997.36,1.98
997.4,-7.92
997.44,-3.13
997.48,-7.29
997.52,-8.54
997.56,16.04
997.6,0.0
997.64,-6.35
997.68,7.6
997.72,2.4
997.76,6.46
997.8,21.46
997.84,7.19
997.88,-4.9
997.92,7.4
997.96,-6.67
998.0,-12.08
998.04,2.4
998.08,9.69
998.12,-5.73
998.16,-0.73
998.2,14.38
998.24,-6.56
998.28,-10.83
998.32,-4.38
998.36,-7.29
998.4,-10.73
998.44,17.08
998.48,3.13
998.52,-3.65
998.56,17.29
998.6,3.02
998.64,-6.56
998.68,3.23
998.72,-8.23
998.76,-8.13
998.8,13.54
998.84,10.31
998.88,-4.69
998.92,4.17
998.96,-5.31
999.0,-7.6
999.04,2.08
999.08,4.69
999.12,-10.83
999.16,-7.92
999.2,5.83
999.24,-5.52
999.28,-3.65
999.32,1.98
999.36,-8.02
999.4,-13.23
999.44,11.77
999.48,-8.02
999.52,-12.4
999.56,1.67
999.6,-5.83
999.64,-6.98
999.68,15.0
999.72,1.98
999.76,-5.94
999.8,4.27
999.84,-2.4
999.88,-3.13
999.92,7.6
999.96,1.98
1000.0,-15.1
1000.04,-4.27
1000.08,7.4
1000.12,-2.81
1000.16,-2.92
1000.2,-2.71
1000.24,-5.0
1000.28,-4.38
1000.32,10.73
1000.36,-11.35
1000.4,-15.31
1000.44,-7.29
1000.48,-11.35
1000.52,-9.17
1000.56,15.52
1000.6,3.65
1000.64,-0.1
1000.68,23.33
1000.72,4.27
1000.76,-7.4
1000.8,6.15
1000.84,-2.19
1000.88,-1.98
1000.92,14.27
1000.96,7.4
1001.0,-7.81
1001.04,4.48
1001.08,12.29
1001.12,-2.71
1001.16,-3.33
1001.2,-3.75
1001.24,-8.96
1001.28,-6.46
1001.32,15.73
1001.36,2.71
1001.4,-1.98
1001.44,4.9
1001.48,-3.02
1001.52,-6.56
1001.56,13.23
1001.6,-0.73
1001.64,-5.94
1001.68,3.85
1001.72,-2.5
1001.76,-6.15
1001.8,6.77
1001.84,-0.94
1001.88,-14.58
1001.92,-1.77
1001.96,-9.58
1002.0,-10.83
1002.04,-0.94
1002.08,12.92
1002.12,1.46
1002.16,5.0
1002.2,13.44
1002.24,-2.19
1002.28,-8.85
1002.32,-3.02
1002.36,-9.17
1002.4,-5.73
1002.44,15.73
1002.48,-5.21
1002.52,-15.94
1002.56,-0.1
1002.6,-4.48
1002.64,-11.46
1002.68,11.46
1002.72,-0.63
1002.76,-2.92
1002.8,13.96
1002.84,6.88
1002.88,-5.31
1002.92,10.21
1002.96,0.1
1003.0,-9.38
1003.04,4.48
1003.08,10.52
1003.12,-3.02
1003.16,-0.1
1003.2,7.08
1003.24,-12.92
1003.28,-22.19
1003.32,-18.23
1003.36,-24.9
1003.4,-25.1
1003.44,-0.31
1003.48,-11.46
1003.52,-12.5
1003.56,0.94
1003.6,-6.04
1003.64,-10.21
1003.68,13.44
1003.72,-5.21
1003.76,-12.71
1003.8,1.77
1003.84,-10.21
1003.88,-13.13
1003.92,6.04
1003.96,3.33
1004.0,-14.38
1004.04,-3.54
1004.08,4.58
1004.12,-2.81
1004.16,-1.46
1004.2,-1.15
1004.24,-6.46
1004.28,-7.92
1004.32,8.13
1004.36,-11.04
1004.4,-15.21
1004.44,-8.54
1004.48,-16.56
1004.52,-16.77
1004.56,9.38
1004.6,-5.73
1004.64,-12.19
1004.68,0.73
1004.72,-10.94
1004.76,-16.35
1004.8,4.58
1004.84,-2.6
1004.88,-6.98
1004.92,1.56
1004.96,2.5
1005.0,-5.63
1005.04,5.83
1005.08,11.46
1005.12,-5.31
1005.16,-8.23
1005.2,-8.13
1005.24,-10.83
1005.28,-10.73
1005.32,2.5
1005.36,-17.71
1005.4,-20.0
1005.44,-9.17
1005.48,-19.17
1005.52,-15.94
1005.56,10.1
1005.6,-3.54
1005.64,-13.54
1005.68,3.54
1005.72,-7.92
1005.76,-8.13
1005.8,7.92
1005.84,3.33
1005.88,-10.31
1005.92,6.67
1005.96,4.06
1006.0,-1.88
1006.04,11.67
1006.08,15.0
1006.12,-3.54
1006.16,3.75
1006.2,16.77
1006.24,-0.31
1006.28,-10.42
1006.32,-3.33
1006.36,-5.94
1006.4,-5.31
1006.44,18.75
1006.48,4.79
1006.52,-7.92
1006.56,-1.88
1006.6,-11.56
1006.64,-19.17
1006.68,-2.4
1006.72,-10.0
1006.76,-15.52
1006.8,1.35
1006.84,-6.77
1006.88,-19.38
1006.92,-10.83
1006.96,-16.88
1007.0,-17.08
1007.04,0.21
1007.08,3.23
1007.12,-8.13
1007.16,0.42
1007.2,11.98
1007.24,-3.96
1007.28,-5.94
1007.32,-5.21
1007.36,-12.4
1007.4,-15.0
1007.44,4.79
1007.48,-7.19
1007.52,-10.21
1007.56,6.46
1007.6,0.63
1007.64,-11.46
1007.68,6.46
1007.72,-4.38
1007.76,-10.83
1007.8,3.44
1007.84,-6.15
1007.88,-9.17
1007.92,6.67
1007.96,5.0
1008.0,-4.58
1008.04,3.02
1008.08,10.63
1008.12,-2.71
1008.16,0.83
1008.2,3.23
1008.24,-6.56
1008.28,-7.6
1008.32,8.96
1008.36,-4.38
1008.4,-3.65
1008.44,6.46
1008.48,-0.42
1008.52,-9.38
1008.56,18.13
1008.6,10.73
1008.64,2.81
1008.68,8.33
1008.72,-3.13
1008.76,0.31
1008.8,16.35
1008.84,6.25
1008.88,-8.02
1008.92,4.58
1008.96,6.88
1009.0,-4.38
1009.04,5.42
1009.08,10.83
1009.12,1.25
1009.16,-2.08
1009.2,-4.06
1009.24,-11.04
1009.28,-13.02
1009.32,5.73
1009.36,-5.83
1009.4,-10.63
1009.44,-1.98
1009.48,-5.63
1009.52,-10.0
1009.56,15.63
1009.6,-0.83
1009.64,-5.83
1009.68,5.1
1009.72,0.0
1009.76,-4.69
1009.8,16.77
1009.84,9.58
1009.88,-1.56
1009.92,13.02
1009.96,0.0
1010.0,-3.23
1010.04,8.96
1010.08,14.58
1010.12,-0.52
1010.16,0.63
1010.2,15.52
1010.24,-5.31
1010.28,-0.83
1010.32,6.25
1010.36,0.63
1010.4,-4.69
1010.44,19.48
1010.48,7.5
1010.52,-1.04
1010.56,4.17
1010.6,-5.1
1010.64,-14.17
1010.68,3.54
1010.72,-2.81
1010.76,-9.48
1010.8,-1.04
1010.84,-12.4
1010.88,-12.29
1010.92,9.17
1010.96,7.29
1011.0,-8.23
1011.04,1.67
1011.08,5.52
1011.12,-9.79
1011.16,-4.58
1011.2,8.02
1011.24,-8.54
1011.28,-6.46
1011.32,-0.83
1011.36,-8.33
1011.4,-6.04
1011.44,20.0
1011.48,-0.94
1011.52,-8.85
1011.56,3.23
1011.6,-3.44
1011.64,-8.13
1011.68,13.85
1011.72,2.6
1011.76,-3.23
1011.8,11.56
1011.84,3.54
1011.88,-4.27
1011.92,4.06
1011.96,4.06
1012.0,-9.58
1012.04,-5.31
1012.08,8.44
1012.12,-6.25
1012.16,-0.73
1012.2,-0.21
1012.24,-2.71
1012.28,-0.1
1012.32,20.52
1012.36,1.46
1012.4,-10.31
1012.44,-4.17
1012.48,-18.65
1012.52,-20.52
1012.56,3.85
1012.6,-5.94
1012.64,-10.31
1012.68,4.58
1012.72,-4.9
1012.76,-13.75
1012.8,4.69
1012.84,6.56
1012.88,-1.35
1012.92,10.73
1012.96,12.71
1013.0,-5.1
1013.04,1.15
1013.08,8.85
1013.12,-3.23
1013.16,-5.1
1013.2,-5.1
1013.24,-14.38
1013.28,-10.94
1013.32,13.65
1013.36,0.52
1013.4,-6.25
1013.44,2.92
1013.48,-1.35
1013.52,-3.85
1013.56,16.98
1013.6,4.17
1013.64,0.42
1013.68,6.67
1013.72,-2.5
1013.76,-5.21
1013.8,9.58
1013.84,0.21
1013.88,-12.4
1013.92,1.67
1013.96,5.94
1014.0,-6.98
1014.04,-2.81
1014.08,-8.23
1014.12,-7.5
1014.16,1.04
1014.2,12.6
1014.24,-2.92
1014.28,-5.52
1014.32,0.0
1014.36,-3.96
1014.4,-4.9
1014.44,13.85
1014.48,-6.67
1014.52,-8.85
1014.56,0.21
1014.6,-6.67
1014.64,-10.94
1014.68,11.25
1014.72,0.0
1014.76,-13.13
1014.8,1.67
1014.84,-4.9
1014.88,-13.54
1014.92,-1.04
1014.96,1.88
1015.0,-9.17
1015.04,4.69
1015.08,9.38
1015.12,-7.19
1015.16,-7.71
1015.2,1.46
1015.24,-13.96
1015.28,-11.56
1015.32,-2.81
1015.36,-10.63
1015.4,-15.52
1015.44,10.31
1015.48,-7.19
1015.52,-12.92
1015.56,-3.75
1015.6,-12.29
1015.64,-15.73
1015.68,10.94
1015.72,2.6
1015.76,-1.46
1015.8,5.0
1015.84,-7.19
1015.88,-11.46
1015.92,1.04
1015.96,5.1
1016.0,-8.96
1016.04,1.25
1016.08,10.31
1016.12,-4.17
1016.16,0.21
1016.2,-2.5
1016.24,-10.73
1016.28,-10.31
1016.32,12.71
1016.36,-3.75
1016.4,-10.63
1016.44,2.71
1016.48,-4.17
1016.52,-13.33
1016.56,10.83
1016.6,0.83
1016.64,-9.79
1016.68,2.19
1016.72,-6.98
1016.76,-8.13
1016.8,14.69
1016.84,11.88
1016.88,-4.38
1016.92,1.04
1016.96,0.21
1017.0,-12.81
1017.04,-1.04
1017.08,6.67
1017.12,-3.13
1017.16,-3.02
1017.2,-2.08
1017.24,-2.4
1017.28,-1.88
1017.32,14.58
1017.36,-3.65
1017.4,-11.56
1017.44,-0.31
1017.48,-8.75
1017.52,-9.69
1017.56,15.83
1017.6,-0.21
1017.64,-13.54
1017.68,-8.33
1017.72,-15.52
1017.76,-18.02
1017.8,0.42
1017.84,-4.38
1017.88,-18.23
1017.92,3.02
1017.96,1.77
1018.0,-13.85
1018.04,-7.81
1018.08,-7.5
1018.12,-8.44
1018.16,-2.29
1018.2,13.96
1018.24,-3.44
1018.28,-4.38
1018.32,7.4
1018.36,-0.1
1018.4,-4.06
1018.44,22.29
1018.48,4.38
1018.52,-6.35
1018.56,9.38
1018.6,-0.21
1018.64,-6.98
1018.68,7.08
1018.72,-2.5
1018.76,-6.56
1018.8,9.69
1018.84,3.85
1018.88,1.25
1018.92,12.6
1018.96,6.88
1019.0,-6.35
1019.04,-0.42
1019.08,3.85
1019.12,-5.42
1019.16,-3.54
1019.2,4.38
1019.24,-9.69
1019.28,-12.29
1019.32,-1.15
1019.36,-8.13
1019.4,-6.98
1019.44,15.0
1019.48,-4.38
1019.52,-15.0
1019.56,0.0
1019.6,-10.94
1019.64,-17.71
1019.68,3.13
1019.72,-3.54
1019.76,-14.69
1019.8,-0.42
1019.84,-9.27
1019.88,-12.81
1019.92,4.38
1019.96,5.0
1020.0,-9.38
1020.04,-2.29
1020.08,11.25
1020.12,-3.23
1020.16,-4.27
1020.2,-3.23
1020.24,-11.15
1020.28,-7.4
1020.32,15.0
1020.36,0.21
1020.4,-9.48
1020.44,1.04
1020.48,-2.6
1020.52,-3.65
1020.56,20.73
1020.6,3.13
1020.64,-2.92
1020.68,5.83
1020.72,-6.15
1020.76,-5.83
1020.8,13.44
1020.84,8.23
1020.88,-0.1
1020.92,7.4
1020.96,5.52
1021.0,-10.83
1021.04,1.77
1021.08,-1.98
1021.12,-7.5
1021.16,-3.75
1021.2,13.44
1021.24,1.04
1021.28,-1.77
1021.32,13.02
1021.36,-4.79
1021.4,-12.19
1021.44,-0.73
1021.48,-10.31
1021.52,-10.63
1021.56,10.83
1021.6,1.04
1021.64,-5.83
1021.68,5.73
1021.72,-1.67
1021.76,-9.06
1021.8,3.75
1021.84,-1.25
1021.88,-11.46
1021.92,0.21
1021.96,3.96
1022.0,-7.19
1022.04,-3.02
1022.08,-11.98
1022.12,-17.81
1022.16,-13.54
1022.2,2.29
1022.24,-10.31
1022.28,-11.56
1022.32,0.0
1022.36,-4.69
1022.4,-6.15
1022.44,16.88
1022.48,-0.31
1022.52,-9.17
1022.56,1.56
1022.6,-6.88
1022.64,-7.19
1022.68,12.5
1022.72,0.83
1022.76,-6.56
1022.8,8.13
1022.84,-2.4
1022.88,-11.98
1022.92,0.1
1022.96,2.6
1023.0,-7.6
1023.04,1.46
1023.08,4.9
1023.12,-7.08
1023.16,-4.69
1023.2,9.48
1023.24,-1.46
1023.28,-4.58
1023.32,-1.67
1023.36,-13.85
1023.4,-12.4
1023.44,16.25
1023.48,2.4
1023.52,-2.19
1023.56,10.63
1023.6,3.54
1023.64,-3.75
1023.68,14.58
1023.72,5.42
1023.76,0.83
1023.8,15.73
1023.84,-0.83
1023.88,-6.56
1023.92,4.69
1023.96,8.13
1024.0,-3.44
1024.04,5.42
1024.08,14.9
1024.12,0.83
1024.16,2.6
1024.2,4.48
1024.24,-6.88
1024.28,-11.35
1024.32,8.75
1024.36,-2.4
1024.4,-5.73
1024.44,6.15
1024.48,-2.92
1024.52,-12.5
1024.56,7.92
1024.6,-3.02
1024.64,-14.79
1024.68,0.52
1024.72,-3.54
1024.76,-7.29
1024.8,11.35
1024.84,10.21
1024.88,-2.81
1024.92,9.58
1024.96,6.67
1025.0,-9.38
1025.04,-6.35
1025.08,-3.02
1025.12,-12.08
1025.16,-7.6
1025.2,14.27
1025.24,3.23
1025.28,-5.63
1025.32,11.88
1025.36,-0.42
1025.4,-9.06
1025.44,-4.27
1025.48,-13.65
1025.52,-13.13
1025.56,10.63
1025.6,-2.6
1025.64,-11.35
1025.68,0.1
1025.72,-14.17
1025.76,-19.69
1025.8,1.25
1025.84,3.23
1025.88,-10.42
1025.92,4.48
1025.96,11.46
1026.0,-2.6
1026.04,2.81
1026.08,-2.29
1026.12,-7.08
1026.16,-2.19
1026.2,12.6
1026.24,1.56
1026.28,-1.35
1026.32,3.75
1026.36,-4.27
1026.4,-7.4
1026.44,21.25
1026.48,3.96
1026.52,-7.5
1026.56,2.29
1026.6,-7.08
1026.64,-6.04
1026.68,10.63
1026.72,-1.98
1026.76,-12.08
1026.8,5.42
1026.84,-3.54
1026.88,-9.06
1026.92,1.04
1026.96,-1.98
1027.0,-11.46
1027.04,-7.4
1027.08,-3.75
1027.12,-10.63
1027.16,-4.48
1027.2,-2.71
1027.24,-13.85
1027.28,-12.4
1027.32,6.15
1027.36,-6.35
1027.4,-16.04
1027.44,9.38
1027.48,-7.92
1027.52,-15.0
1027.56,-4.17
1027.6,-12.71
1027.64,-16.04
1027.68,6.25
1027.72,-3.23
1027.76,-7.19
1027.8,4.79
1027.84,-6.35
1027.88,-10.83
1027.92,2.5
1027.96,-2.19
1028.0,-17.29
1028.04,-12.6
1028.08,2.92
1028.12,-8.02
1028.16,-8.54
1028.2,-7.19
1028.24,-15.63
1028.28,-16.88
1028.32,4.38
1028.36,-11.15
1028.4,-15.52
1028.44,2.81
1028.48,-1.56
1028.52,-3.02
1028.56,16.46
1028.6,5.42
1028.64,-5.0
1028.68,3.44
1028.72,-3.96
1028.76,-12.6
1028.8,2.6
1028.84,-6.04
1028.88,-15.31
1028.92,0.63
1028.96,2.29
1029.0,-9.38
1029.04,-0.52
1029.08,-1.56
1029.12,-6.25
1029.16,-5.1
1029.2,13.23
1029.24,-0.52
1029.28,-1.35
1029.32,14.79
1029.36,0.21
1029.4,-9.27
1029.44,-1.46
1029.48,-11.15
1029.52,-7.71
1029.56,15.94
1029.6,2.29
1029.64,-2.71
1029.68,8.02
1029.72,-4.48
1029.76,-12.4
1029.8,2.19
1029.84,0.83
1029.88,-6.56
1029.92,8.02
1029.96,12.71
1030.0,-1.46
1030.04,-1.56
1030.08,-6.67
1030.12,-13.54
1030.16,-6.77
1030.2,8.44
1030.24,-9.06
1030.28,-5.1
1030.32,5.52
1030.36,1.88
1030.4,-0.1
1030.44,21.56
1030.48,0.83
1030.52,-7.92
1030.56,3.54
1030.6,-6.77
1030.64,-4.38
1030.68,13.65
1030.72,2.81
1030.76,-4.06
1030.8,3.85
1030.84,-5.94
1030.88,-8.96
1030.92,1.67
1030.96,0.42
1031.0,-9.9
1031.04,-1.35
1031.08,11.77
1031.12,-2.5
1031.16,-5.42
1031.2,-6.04
1031.24,-10.31
1031.28,-5.42
1031.32,19.48
1031.36,4.06
1031.4,-10.21
1031.44,11.25
1031.48,0.0
1031.52,-5.21
1031.56,9.48
1031.6,-7.19
1031.64,-16.15
1031.68,4.38
1031.72,-0.63
1031.76,-10.73
1031.8,2.29
1031.84,-3.85
1031.88,-4.27
1031.92,11.98
1031.96,11.04
1032.0,-6.77
1032.04,-8.23
1032.08,-4.58
1032.12,-9.9
1032.16,-2.29
1032.2,-7.08
1032.24,-15.31
1032.28,-7.81
1032.32,18.13
1032.36,1.98
1032.4,-7.29
1032.44,3.02
1032.48,-5.52
1032.52,-8.96
1032.56,12.92
1032.6,-2.19
1032.64,-1.04
1032.68,14.69
1032.72,-1.77
1032.76,-6.46
1032.8,11.56
1032.84,4.38
1032.88,-10.83
1032.92,9.06
1032.96,5.63
1033.0,-8.65
1033.04,0.52
1033.08,-4.79
1033.12,-12.08
1033.16,-8.13
1033.2,1.88
1033.24,-7.6
1033.28,-10.31
1033.32,-4.38
1033.36,-10.31
1033.4,-15.31
1033.44,8.54
1033.48,-9.58
1033.52,-11.46
1033.56,13.54
1033.6,1.56
1033.64,-4.06
1033.68,11.98
1033.72,0.83
1033.76,-10.42
1033.8,4.17
1033.84,1.77
1033.88,-9.69
1033.92,0.94
1033.96,5.42
1034.0,-10.21
1034.04,-8.02
1034.08,-12.4
1034.12,-21.98
1034.16,-12.4
1034.2,8.54
1034.24,-5.94
1034.28,-6.67
1034.32,1.15
1034.36,-5.1
1034.4,-4.17
1034.44,15.52
1034.48,-2.5
1034.52,-7.6
1034.56,6.88
1034.6,-6.77
1034.64,-9.79
1034.68,11.77
1034.72,3.13
1034.76,-6.56
1034.8,9.9
1034.84,2.5
1034.88,-2.92
1034.92,10.73
1034.96,15.1
1035.0,2.19
1035.04,8.75
1035.08,15.21
1035.12,-0.42
1035.16,4.27
1035.2,1.98
1035.24,-9.38
1035.28,-12.5
1035.32,13.44
1035.36,-5.1
1035.4,-8.02
1035.44,10.52
1035.48,-6.98
1035.52,-6.04
1035.56,3.44
1035.6,-6.98
1035.64,-10.63
1035.68,9.38
1035.72,1.98
1035.76,-5.1
1035.8,0.21
1035.84,-12.81
1035.88,-16.35
1035.92,-0.1
1035.96,6.15
1036.0,-0.1
1036.04,11.15
1036.08,16.67
1036.12,1.35
1036.16,-1.15
1036.2,0.52
1036.24,-10.0
1036.28,-10.83
1036.32,12.92
1036.36,-3.33
1036.4,-9.9
1036.44,-0.31
1036.48,-7.08
1036.52,-7.81
1036.56,21.25
1036.6,6.04
1036.64,-3.85
1036.68,6.56
1036.72,-3.85
1036.76,-14.38
1036.8,6.25
1036.84,7.5
1036.88,1.15
1036.92,11.88
1036.96,15.31
1037.0,-0.1
1037.04,-2.4
1037.08,-3.33
1037.12,-1.98
1037.16,3.02
1037.2,15.1
1037.24,-4.69
1037.28,-11.15
1037.32,-6.15
1037.36,-17.08
1037.4,-17.08
1037.44,5.63
1037.48,-9.06
1037.52,-13.44
1037.56,14.27
1037.6,2.08
1037.64,-12.4
1037.68,-5.52
1037.72,-11.67
1037.76,-13.02
1037.8,4.27
1037.84,-4.69
1037.88,-14.58
1037.92,-1.46
1037.96,1.46
1038.0,-7.19
1038.04,-5.0
1038.08,-6.67
1038.12,-10.52
1038.16,-3.33
1038.2,10.73
1038.24,-10.63
1038.28,-17.4
1038.32,-37.6
1038.36,-74.79
1038.4,-84.9
1038.44,-52.08
1038.48,-52.6
1038.52,-44.9
1038.56,-17.81
1038.6,-15.52
1038.64,-14.38
1038.68,6.46
1038.72,1.67
1038.76,1.46
1038.8,17.19
1038.84,10.94
1038.88,6.04
1038.92,20.73
1038.96,31.25
1039.0,14.79
1039.04,16.67
1039.08,21.88
1039.12,8.54
1039.16,11.56
1039.2,12.92
1039.24,0.31
1039.28,-0.42
1039.32,21.67
1039.36,5.63
1039.4,-0.83
1039.44,1.35
1039.48,-6.15
1039.52,-6.04
1039.56,16.98
1039.6,1.88
1039.64,-4.27
1039.68,8.02
1039.72,1.15
1039.76,-7.08
1039.8,5.94
1039.84,-3.44
1039.88,-12.19
1039.92,4.69
1039.96,8.02
1040.0,-8.85
1040.04,-0.63
1040.08,9.69
1040.12,1.25
1040.16,4.48
1040.2,3.33
1040.24,-3.96
1040.28,-3.44
1040.32,17.19
1040.36,1.56
1040.4,-4.9
1040.44,-1.04
1040.48,-11.35
1040.52,-17.19
1040.56,13.65
1040.6,5.0
1040.64,-2.5
1040.68,7.71
1040.72,-3.54
1040.76,-8.65
1040.8,6.98
1040.84,-1.88
1040.88,-7.5
1040.92,6.35
1040.96,6.98
1041.0,-6.15
1041.04,1.88
1041.08,-2.08
1041.12,-6.77
1041.16,-4.48
1041.2,11.04
1041.24,-1.88
1041.28,-2.81
1041.32,3.85
1041.36,4.17
1041.4,1.35
1041.44,23.44
1041.48,6.35
1041.52,-4.38
1041.56,0.21
1041.6,-9.38
1041.64,-12.6
1041.68,4.27
1041.72,-3.13
1041.76,-14.48
1041.8,4.48
1041.84,5.73
1041.88,-5.42
1041.92,11.98
1041.96,18.96
1042.0,7.19
1042.04,10.31
1042.08,6.67
1042.12,-3.44
1042.16,0.1
1042.2,14.79
1042.24,0.63
1042.28,-9.69
1042.32,-5.0
1042.36,-13.13
1042.4,-9.48
1042.44,16.15
1042.48,4.27
1042.52,-0.83
1042.56,9.48
1042.6,-2.4
1042.64,-5.42
1042.68,16.04
1042.72,9.06
1042.76,6.25
1042.8,23.44
1042.84,10.42
1042.88,-3.65
1042.92,7.92
1042.96,13.85
1043.0,1.67
1043.04,0.21
1043.08,4.27
1043.12,-7.08
1043.16,-5.1
1043.2,-2.5
1043.24,-9.27
1043.28,-15.0
1043.32,10.1
1043.36,-9.69
1043.4,-19.38
1043.44,-1.35
1043.48,-11.35
1043.52,-14.9
1043.56,8.23
1043.6,-3.33
1043.64,-10.63
1043.68,6.77
1043.72,-4.9
1043.76,-12.08
1043.8,1.35
1043.84,-9.38
1043.88,-10.42
1043.92,1.35
1043.96,3.23
1044.0,-6.56
1044.04,-1.88
1044.08,6.35
1044.12,-7.71
1044.16,-10.31
1044.2,-9.06
1044.24,-12.5
1044.28,-8.33
1044.32,13.65
1044.36,-9.17
1044.4,-19.48
1044.44,-6.98
1044.48,-10.94
1044.52,-12.08
1044.56,13.13
1044.6,-1.46
1044.64,-11.35
1044.68,-0.63
1044.72,-10.31
1044.76,-11.46
1044.8,10.0
1044.84,6.15
1044.88,-7.71
1044.92,5.31
1044.96,12.4
1045.0,3.75
1045.04,6.56
1045.08,-1.98
1045.12,-7.6
1045.16,-1.25
1045.2,16.77
1045.24,0.73
1045.28,-5.94
1045.32,2.4
1045.36,-6.77
1045.4,-16.67
1045.44,8.96
1045.48,-4.17
1045.52,-8.23
1045.56,1.15
1045.6,-16.04
1045.64,-19.69
1045.68,8.65
1045.72,-1.56
1045.76,-7.81
1045.8,6.98
1045.84,4.48
1045.88,-4.69
1045.92,-0.83
1045.96,-0.52
1046.0,-13.13
1046.04,-2.71
1046.08,-1.67
1046.12,-5.1
1046.16,-0.1
1046.2,12.92
1046.24,-1.98
1046.28,-12.71
1046.32,-6.15
1046.36,-7.08
1046.4,-7.92
1046.44,12.81
1046.48,-6.98
1046.52,-14.69
1046.56,0.52
1046.6,-9.9
1046.64,-9.79
1046.68,9.48
1046.72,3.96
1046.76,-4.48
1046.8,9.27
1046.84,0.63
1046.88,-6.56
1046.92,4.06
1046.96,7.08
1047.0,-14.06
1047.04,-12.6
1047.08,-5.21
1047.12,-19.48
1047.16,-15.42
1047.2,-8.33
1047.24,-11.56
1047.28,-4.38
1047.32,13.85
1047.36,-9.9
1047.4,-17.92
1047.44,-5.73
1047.48,-15.42
1047.52,-17.08
1047.56,11.04
1047.6,-2.6
1047.64,-16.25
1047.68,-3.85
1047.72,-6.88
1047.76,-11.46
1047.8,5.94
1047.84,4.48
1047.88,-2.71
1047.92,5.83
1047.96,8.96
1048.0,-6.46
1048.04,-7.71
1048.08,-0.83
1048.12,-14.79
1048.16,-11.88
1048.2,-7.08
1048.24,-14.48
1048.28,-15.42
1048.32,11.67
1048.36,-0.94
1048.4,0.83
1048.44,-0.94
1048.48,-8.23
1048.52,-13.96
1048.56,10.63
1048.6,2.29
1048.64,-6.77
1048.68,5.1
1048.72,-0.94
1048.76,-8.13
1048.8,7.29
1048.84,3.33
1048.88,-5.94
1048.92,0.1
1048.96,7.5
1049.0,-7.92
1049.04,0.0
1049.08,-2.4
1049.12,-8.65
1049.16,-10.0
1049.2,10.0
1049.24,-5.31
1049.28,-6.46
1049.32,5.31
1049.36,-3.44
1049.4,-8.54
1049.44,14.58
1049.48,-3.23
1049.52,-12.81
1049.56,4.27
1049.6,-2.92
1049.64,-6.46
1049.68,13.23
1049.72,2.6
1049.76,-6.25
1049.8,6.98
1049.84,6.25
1049.88,1.46
1049.92,13.96
1049.96,15.52
1050.0,2.4
1050.04,4.38
1050.08,-1.15
1050.12,-7.29
1050.16,-8.75
1050.2,11.04
1050.24,-3.65
1050.28,-2.6
1050.32,4.38
